Match File,Evasion File,Field,Match Value,Evasion Value,TrivialChange
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,agent,"{'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat'}","{'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat'}","{'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2'}","{'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'name': 'CLIENT', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT', 'ephemeral_id': '8d71002f-bbaa-43e7-9f1b-6316d51fcd53', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_06.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_10.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'hostname': 'CLIENT', 'ephemeral_id': '8d71002f-bbaa-43e7-9f1b-6316d51fcd53', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT', 'type': 'winlogbeat', 'version': '7.10.2'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_07.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_10.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_09.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72'}","{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72'}","{'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72'}","{'hostname': 'CLIENT', 'ephemeral_id': '8d71002f-bbaa-43e7-9f1b-6316d51fcd53', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT', 'type': 'winlogbeat', 'version': '7.10.2'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1'}","{'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1'}","{'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2'}","{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2'}","{'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2'}","{'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2'}","{'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2'}",False
Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426'}","{'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}",False
Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426'}","{'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_06.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426'}","{'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': 'c6dab1c1-2860-4ed8-b41c-e6b57498568e', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5'}",False
Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_04.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251'}",False
Microsoft-Windows-Sysmon_1_Match_05.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_05.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': '805d2621-88bc-4353-a953-25544d012426'}","{'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222'}","{'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': '177650cc-629c-4abf-8b93-a90e2e515251'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222'}","{'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT1'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,agent,"{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3'}","{'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,agent,"{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3'}","{'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT2', 'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT2', 'ephemeral_id': 'd5d7daa0-c0ba-4d39-9140-3b4a4308a222'}",False
Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,agent,"{'type': 'winlogbeat', 'version': '7.10.2', 'hostname': 'CLIENT3', 'ephemeral_id': 'f5ed3d9b-1471-4589-bd70-28219e0f5978', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT3'}","{'version': '7.10.2', 'hostname': 'CLIENT1', 'ephemeral_id': '486f7872-9118-4349-8630-511973cdbf72', 'id': 'c58de8d4-8be2-444c-bc20-92fab97cbaf5', 'name': 'CLIENT1', 'type': 'winlogbeat'}",False
